日期,现金,持仓市值,总资产,持仓数量
2018-05-31,146.5449999999546,982196.9600000001,978032.7139999999,5
2018-06-01,179.23499999995693,986608.87,976453.925,5
2018-06-04,307.55099999994854,990392.763,979244.7849999999,5
2018-06-05,212.34499999988475,993733.893,990965.5729999999,5
2018-06-06,221.90499999985332,991528.8260000001,998344.7049999998,5
2018-06-07,322.13999999981024,996088.7480000001,1003047.6419999999,5
2018-06-08,176.53599999993457,982493.6,997023.358,5
2018-06-11,376.7989999999036,977477.1799999999,992125.0759999999,5
2018-06-12,301.3269999998447,973910.75,988841.2389999998,5
2018-06-13,324.2709999997751,975018.379,982577.6799999997,5
2018-06-14,195.4739999997255,948431.2189999999,983673.5499999997,5
2018-06-15,305.50299999973504,925761.8299999998,970395.5529999996,5
2018-06-19,305.46499999967637,922853.3019999999,921299.6529999997,5
2018-06-20,246.89699999970617,922793.0,926157.6869999997,5
2018-06-21,305.9489999995858,932090.5819999999,914884.1169999995,5
2018-06-22,269.6069999995525,939136.208,928745.7909999995,5
2018-06-25,204.82499999951688,941922.6939999999,928926.2149999995,5
2018-06-26,346.2899999994843,945250.541,942784.8669999994,5
2018-06-27,256.40699999956996,949643.184,934838.4569999996,5
2018-06-28,362.0169999995569,956746.1739999999,932221.8469999996,5
2018-06-29,173.58699999944656,954759.006,957687.0069999995,5
2018-07-02,304.8669999994278,966280.462,945888.2029999994,5
2018-07-03,371.3669999994454,963453.512,965377.0169999995,5
2018-07-04,244.0149999994319,968596.052,959361.1129999994,5
2018-07-05,176.02099999948405,964334.178,952693.6189999995,5
2018-07-06,198.42099999950733,969862.0819999999,952495.1709999995,5
2018-07-09,251.02399999951012,971023.292,965123.2479999996,5
2018-07-10,286.9919999995909,971394.7679999999,964895.1279999996,5
2018-07-11,319.37699999957226,973017.574,953528.7939999995,5
2018-07-12,93.1629999995348,977020.718,976170.0929999994,5
2018-07-13,173.1169999995618,975439.7259999999,973122.3069999996,5
2018-07-16,286.19699999955367,976791.7559999999,971579.4009999996,5
2018-07-17,290.78099999955157,976428.906,974834.5629999996,5
2018-07-18,173.98199999957114,978184.156,974882.1929999997,5
2018-07-19,291.2219999996014,978944.0259999998,975195.7119999996,5
2018-07-20,176.43999999953667,974216.198,981501.3099999996,5
2018-07-23,297.0939999995171,975857.2880000001,976984.8699999996,5
2018-07-24,195.73999999955413,972504.5489999999,979113.4159999995,5
2018-07-25,212.1599999995542,972504.5489999999,988610.2129999995,5
2018-07-26,248.64799999954994,971864.6579999999,985910.2519999995,5
2018-07-27,213.72499999951106,974801.58,983443.0279999995,5
2018-07-30,290.99699999956647,962098.5240000001,963733.8319999997,5
2018-07-31,358.0379999995057,954330.798,964537.2039999994,5
2018-08-01,194.29599999947823,948271.17,956326.6359999996,5
2018-08-02,252.53599999949802,953585.52,951268.6259999995,5
2018-08-03,289.0489999994902,947670.081,954675.9659999995,5
2018-08-06,263.1599999994796,942503.97,950115.9799999994,5
2018-08-07,228.2799999994645,943685.5900000001,966257.9899999995,5
2018-08-08,332.8099999994738,950343.021,940412.7999999996,5
2018-08-09,323.23399999941466,954159.5399999999,950511.0109999995,5
2018-08-10,260.8889999994717,949497.8,954186.9339999994,5
2018-08-13,284.1249999994801,943081.488,952391.5009999995,5
2018-08-14,235.20999999943888,934336.721,946736.8689999992,5
2018-08-15,248.54499999943863,934336.721,932464.8049999996,5
2018-08-16,168.19899999941117,935939.4770000001,929871.2449999994,5
2018-08-17,292.0259999994505,936523.883,934308.8459999994,5
2018-08-20,264.468999999488,950123.425,930977.9919999995,5
2018-08-21,147.3149999995029,955576.925,939565.0179999996,5
2018-08-22,302.4259999994829,958200.3219999999,936660.9449999995,5
2018-08-23,356.34999999945285,956063.6869999999,943591.2779999995,5
2018-08-24,262.1709999994491,960468.037,943924.4039999994,5
2018-08-27,266.8779999994731,956876.815,955355.4979999993,5
2018-08-28,146.49799999952666,953095.5889999999,960859.8329999995,5
2018-08-29,101.62799999953131,939527.043,954725.5519999996,5
2018-08-30,318.09499999953664,937596.02,952197.4879999994,5
2018-08-31,256.45499999955064,937427.23,948088.9399999995,5
2018-09-03,157.71499999955995,936904.718,942653.3049999997,5
2018-09-04,333.14499999955876,935226.946,948185.2849999995,5
2018-09-05,165.4929999995511,934783.446,942061.3009999995,5
2018-09-06,229.83899999954156,931004.446,942447.0659999995,5
2018-09-07,256.38699999955134,929616.4280000001,941432.0969999995,5
2018-09-10,144.52199999950244,929496.3130000001,932672.9539999996,5
2018-09-11,168.6849999995029,927734.862,933752.0849999994,5
2018-09-12,294.75699999951456,925908.5900000001,934675.1509999995,5
2018-09-13,233.21499999950174,927836.212,937804.0249999994,5
2018-09-14,206.42099999950733,924063.34,932631.5929999995,5
2018-09-17,292.9589999995369,925336.5619999999,922250.3439999996,5
2018-09-18,244.90599999949336,927471.755,925978.0349999995,5
2018-09-19,80.08099999950502,927313.995,928158.9419999996,5
2018-09-20,293.0059999994992,928344.583,927978.6579999995,5
2018-09-21,338.858999999502,924422.03,932243.1139999995,5
2018-09-25,189.87499999947613,923829.21,932214.3429999996,5
2018-09-26,234.41999999943073,911915.439,931546.5299999994,5
2018-09-27,189.18899999943096,911723.5199999999,921550.1979999995,5
2018-09-28,244.25799999944306,900312.7049999998,922299.7519999995,5
2018-10-08,240.41099999944316,900312.7049999998,910126.3309999995,5
2018-10-09,202.86399999944842,894766.628,906809.1849999995,5
2018-10-10,320.3129999994999,886850.7989999999,902689.1889999994,5
2018-10-11,202.26399999955902,886128.723,879390.5339999995,5
2018-10-12,188.14899999954505,883326.588,881378.9019999995,5
2018-10-15,263.3989999995392,881431.264,879141.8309999995,5
2018-10-16,274.51099999953294,882009.86,870075.8729999994,5
2018-10-17,180.82299999953943,879747.895,869558.2409999996,5
2018-10-18,194.36299999957555,878424.075,855483.8269999995,5
2018-10-19,210.62199999956647,883689.538,858621.8479999995,5
2018-10-22,209.9339999994845,884068.4879999999,876955.3759999995,5
2018-10-23,215.8869999995207,882178.1939999999,874065.2199999995,5
2018-10-24,225.53099999949336,882214.538,872994.0799999996,5
2018-10-25,224.01299999948242,884003.328,876032.5509999994,5
2018-10-26,136.15399999948568,891180.86,877479.7469999995,5
2018-10-29,292.7299999994866,892397.9979999999,878569.7699999994,5
2018-10-30,201.93499999956111,896494.968,883139.1299999995,5
2018-10-31,307.73499999949127,899778.0360000001,887623.2189999996,5
2018-11-01,359.6979999994694,906695.6259999999,889846.3319999995,5
2018-11-02,348.5269999995213,911436.355,907534.1099999994,5
2018-11-05,252.7349999995247,911031.1449999999,907029.4909999996,5
2018-11-06,216.87199999962468,910420.905,903064.2989999995,5
2018-11-07,138.58599999965634,910901.545,906525.0419999996,5
2018-11-08,114.29999999961001,911112.8049999999,903490.7939999994,5
2018-11-09,174.65199999962235,917571.024,902688.7219999996,5
2018-11-12,174.43599999963772,923089.818,910707.0329999995,5
2018-11-13,294.1889999995765,924959.026,919494.9339999995,5
2018-11-14,291.8439999996044,925608.851,926154.1769999994,5
2018-11-15,230.70399999950314,924261.8840000001,937390.9469999995,5
2018-11-16,299.4329999995243,926012.014,944984.4319999996,5
2018-11-19,212.75099999946542,920306.564,942949.9419999995,5
2018-11-20,140.83499999955757,921373.9879999999,927686.5009999996,5
2018-11-21,185.10299999956624,919963.719,929364.9029999996,5
2018-11-22,76.24699999951986,924167.7590000001,931892.4539999994,5
2018-11-23,285.3799999995259,923017.782,915003.7019999996,5
2018-11-26,194.88399999949615,937440.9530000001,919733.2839999995,5
2018-11-27,314.71599999949103,955098.885,922231.1719999996,5
2018-11-28,308.1909999995364,954012.6950000001,936627.1199999995,5
2018-11-29,168.84099999954924,958198.745,930726.1309999996,5
2018-11-30,161.80599999957485,958850.8479999999,931172.3109999995,5
2018-12-03,199.7669999996142,950237.065,953569.4099999996,5
2018-12-04,227.9019999996409,948277.9699999999,959723.4019999997,5
2018-12-05,70.99499999955879,943816.0499999999,959269.4679999996,5
2018-12-06,127.98299999951269,940006.0,947071.9299999995,5
2018-12-07,195.18299999946612,924131.598,942345.9929999996,5
2018-12-10,265.660999999498,923611.078,931707.1169999995,5
2018-12-11,230.71499999950174,923529.154,932238.9529999995,5
2018-12-12,254.6189999995113,925259.668,934058.6479999993,5
2018-12-13,303.26899999947636,923623.048,936860.9589999996,5
2018-12-14,211.72899999946821,918736.1799999999,928775.6889999994,5
2018-12-17,183.956999999471,918723.01,929444.4279999995,5
2018-12-18,303.648999999481,917943.33,922421.2269999996,5
2018-12-19,282.5629999994708,922381.4759999999,917778.3029999995,5
2018-12-20,218.85299999942777,919334.636,922031.1389999994,5
2018-12-21,366.8889999994135,926043.108,920556.4589999993,5
2018-12-24,310.9769999994023,920335.645,925968.7879999994,5
2018-12-25,295.7519999993963,918132.7599999999,917323.7569999994,5
2018-12-26,264.8759999993746,920057.128,922910.2019999993,5
2018-12-27,276.58599999939906,929460.4749999999,920029.5259999995,5
2018-12-28,257.5679999994172,927973.232,919383.9639999993,5
2019-01-02,232.20099999944796,954980.9750000001,921941.0109999995,5
2019-01-03,215.1669999994674,962293.187,918083.0429999994,5
2019-01-04,236.34799999944516,970537.637,929004.5069999994,5
2019-01-07,189.59799999948655,971598.427,957200.5079999996,5
2019-01-08,313.15599999949336,972770.227,958412.5269999995,5
2019-01-09,175.36099999950966,975875.6370000001,967692.4359999995,5
2019-01-10,178.4429999994784,977693.0830000001,971642.2769999995,5
2019-01-11,156.02099999942584,978839.9469999999,982676.8379999993,5
2019-01-14,235.29099999939785,975633.323,982492.5219999993,5
2019-01-15,196.18699999945238,981337.791,994021.1679999994,5
2019-01-16,174.3669999994745,980659.051,994429.0269999995,5
2019-01-17,184.96299999958137,972480.2790000001,983215.4969999995,5
2019-01-18,233.3229999995965,973356.9199999999,979398.4029999997,5
2019-01-21,292.29099999959,976112.49,976667.5609999996,5
2019-01-22,193.48799999960465,975679.06,975318.6119999997,5
2019-01-23,245.3509999996342,977119.5430000001,976282.3349999997,5
2019-01-24,206.52099999959228,971738.766,980232.6769999997,5
2019-01-25,161.08099999965634,965459.885,983776.4409999996,5
2019-01-28,290.8369999996794,985631.189,969454.6389999996,5
2019-01-29,331.33999999967403,986146.0599999999,963159.2519999996,5
2019-01-30,269.80599999954575,989032.834,961016.3249999996,5
2019-01-31,303.51099999953294,1001918.01,958189.2449999996,5
2019-02-01,323.81499999950756,1022127.716,974402.7189999996,5
2019-02-11,206.67299999949705,1026220.6259999999,982263.7169999995,5
2019-02-12,112.52499999946906,1058361.9579999999,985633.0089999994,5
2019-02-13,189.73899999945388,1060115.67,1009106.9329999996,5
2019-02-14,196.22299999947427,1059486.6300000001,1021683.3369999996,5
2019-02-15,159.04499999948894,1068093.01,1032637.6809999995,5
2019-02-18,286.386999999464,1069964.72,1057377.9749999994,5
2019-02-19,267.23699999945245,1077133.904,1062619.2469999995,5
2019-02-20,282.8769999994838,1084746.6439999999,1076792.0459999994,5
2019-02-21,310.6309999994701,1139688.26,1080825.1709999996,5
2019-02-22,315.5609999994049,1255824.132,1091222.0109999995,5
2019-02-25,212.740999999427,1290255.5799999998,1195736.3959999995,5
2019-02-26,255.97999999942886,1290255.5799999998,1212162.1199999996,5
2019-02-27,309.27999999942494,1287388.164,1218239.6999999993,5
2019-02-28,395.74999999956344,1287547.43,1207273.7969999996,5
2019-03-01,189.9399999996822,1317160.48,1213566.8999999997,5
2019-03-04,186.81699999968077,1330801.03,1223973.2799999996,5
2019-03-05,293.56699999965485,1346554.98,1255749.6269999996,5
2019-03-06,194.5369999994873,1310008.5899999999,1320807.0469999996,5
2019-03-07,432.20699999955264,1300918.406,1329552.6869999995,5
