日期,转债代码,转债名称,操作,数量,价格,金额,收益,收益率
2019-10-30,113530.SH,大丰转债,卖出,2964,105.62,313057.68,-2134.0799999999967,-0.6770735377092385
2019-10-30,128057.SZ,博彦转债,卖出,29,113.511,3291.819,4.121147867408581e-13,2.220446049250313e-14
2019-10-30,128039.SZ,三力转债,买入,2756,113.18,311924.08,0.0,0.0
2019-10-30,123031.SZ,晶瑞转债,买入,2693,115.8,311849.39999999997,0.0,0.0
2019-10-30,123015.SZ,蓝盾转退,买入,50,113.07,5653.5,0.0,0.0
2019-10-31,113540.SH,南威转债,卖出,2697,114.64,309184.08,-6067.920000000017,-1.924783982337941
2019-10-31,128057.SZ,博彦转债,卖出,2748,111.476,306336.048,-8883.998999999947,-2.8183483520640262
2019-10-31,123031.SZ,晶瑞转债,卖出,2693,115.8,311849.39999999997,3.8269831748038996e-11,2.220446049250313e-14
2019-10-31,128075.SZ,远东转债,买入,2981,103.08,307281.48,0.0,0.0
2019-10-31,123032.SZ,万里转债,买入,3034,101.3,307344.2,0.0,0.0
2019-10-31,123015.SZ,蓝盾转退,买入,27,110.35,2979.45,0.0,0.0
2019-10-31,128039.SZ,三力转债,买入,22,110.602,2433.244,0.0,0.0
2019-10-31,123011.SZ,德尔转债,买入,2794,110.0,307340.0,0.0,0.0
2019-11-01,123015.SZ,蓝盾转退,卖出,6,110.501,663.0060000000001,-34.68337163375227,-4.9711767218892255
2019-11-01,128039.SZ,三力转债,卖出,2778,111.111,308666.358,-5690.966000000013,-1.8103494226207384
2019-11-01,128075.SZ,远东转债,卖出,9,103.301,929.7090000000001,1.9890000000000327,0.21439658517656834
2019-11-01,123011.SZ,德尔转债,卖出,2794,109.43,305747.42000000004,-1592.5799999999808,-0.5181818181818065
2019-11-01,123032.SZ,万里转债,买入,19,100.581,1911.039,0.0,0.0
2019-11-01,128050.SZ,钧达转债,买入,2956,103.88,307069.27999999997,0.0,0.0
2019-11-01,113530.SH,大丰转债,买入,2843,108.0,307044.0,0.0,0.0
2019-11-04,123015.SZ,蓝盾转退,卖出,2779,111.3,309302.7,-14541.450000000043,-4.4902617509070435
2019-11-04,128075.SZ,远东转债,卖出,1,103.307,103.307,-0.08515343203229975,-0.08235966580217857
2019-11-04,123032.SZ,万里转债,卖出,2,100.605,201.21,-1.381050769734685,-0.6816938677633888
2019-11-04,128050.SZ,钧达转债,卖出,2956,103.88,307069.27999999997,0.0,0.0
2019-11-04,113530.SH,大丰转债,买入,26,106.98,2781.48,0.0,0.0
2019-11-04,128057.SZ,博彦转债,买入,2711,113.205,306898.755,0.0,0.0
2019-11-04,113540.SH,南威转债,买入,2662,115.29,306901.98000000004,0.0,0.0
2019-11-05,128075.SZ,远东转债,卖出,8,103.635,829.08,1.6643688993606247,0.20115270207630154
2019-11-05,123032.SZ,万里转债,卖出,7,100.872,706.104,-3.4294883644706857,-0.4833441156351759
2019-11-05,113530.SH,大丰转债,卖出,2869,106.8,306409.2,-3416.279999999977,-1.1026465608961478
2019-11-05,128057.SZ,博彦转债,卖出,2711,113.18,306830.98000000004,-67.77499999997688,-0.022083830219510325
2019-11-05,113540.SH,南威转债,卖出,2662,115.03,306209.86,-692.1200000000515,-0.22551825830515737
2019-11-05,128050.SZ,钧达转债,买入,2958,103.801,307043.358,0.0,0.0
2019-11-05,123021.SZ,万信转2,买入,2611,117.6,307053.6,0.0,0.0
2019-11-05,113539.SH,圣达转债,买入,2498,122.91,307029.18,0.0,0.0
2019-11-06,123032.SZ,万里转债,卖出,3044,101.006,307462.264,-1792.9749999999808,-0.5797719080839814
2019-11-06,128050.SZ,钧达转债,卖出,2958,103.555,306315.69,-727.6679999999856,-0.23699193649386885
2019-11-06,123021.SZ,万信转2,卖出,80,122.3,9784.0,376.0000000000002,3.996598639455784
2019-11-06,128075.SZ,远东转债,买入,31,103.411,3205.741,0.0,0.0
2019-11-06,123031.SZ,晶瑞转债,买入,2632,117.61,309549.52,0.0,0.0
2019-11-06,113539.SH,圣达转债,买入,9,123.49,1111.4099999999999,0.0,0.0
2019-11-06,113537.SH,文灿转债,买入,2986,103.67,309558.62,0.0,0.0
2019-11-07,123021.SZ,万信转2,卖出,2531,138.6,350796.6,43743.000000000015,14.24604694424687
2019-11-07,113539.SH,圣达转债,卖出,2507,124.53,312196.71,4056.1200000000226,1.316321228566486
2019-11-07,123031.SZ,晶瑞转债,卖出,2632,132.249,348079.36799999996,38529.847999999954,12.44707082731058
2019-11-07,113537.SH,文灿转债,卖出,2986,103.95,310394.7,836.0800000000033,0.27008777852801646
2019-11-07,113545.SH,金能转债,买入,3113,104.85,326398.05,0.0,0.0
2019-11-07,128075.SZ,远东转债,买入,154,103.699,15969.645999999999,0.0,0.0
2019-11-07,113534.SH,鼎胜转债,买入,3141,103.92,326412.72000000003,0.0,0.0
2019-11-07,128077.SZ,华夏转债,买入,2856,114.3,326440.8,0.0,0.0
2019-11-07,128057.SZ,博彦转债,买入,2823,115.608,326361.384,0.0,0.0
2019-11-08,128075.SZ,远东转债,卖出,3148,104.05,327549.39999999997,1092.5330000000151,0.3346638133361779
2019-11-08,113534.SH,鼎胜转债,卖出,3141,104.11,327009.51,596.7899999999482,0.1828329484218516
2019-11-08,128077.SZ,华夏转债,卖出,2856,114.254,326309.424,-131.37599999997792,-0.04024496937882205
2019-11-08,128057.SZ,博彦转债,卖出,2823,114.459,323117.757,-3243.6270000000027,-0.9938758563421191
2019-11-08,128076.SZ,金轮转债,买入,3109,104.666,325406.594,0.0,0.0
2019-11-08,113545.SH,金能转债,买入,21,103.86,2181.06,0.0,0.0
2019-11-08,113514.SH,威帝转债,买入,3131,103.95,325467.45,0.0,0.0
2019-11-08,123031.SZ,晶瑞转债,买入,2646,123.0,325458.0,0.0,0.0
2019-11-08,113530.SH,大丰转债,买入,3022,107.7,325469.4,0.0,0.0
2019-11-11,113545.SH,金能转债,卖出,17,103.52,1759.84,-22.49722718570507,-1.2622317955636286
2019-11-11,113514.SH,威帝转债,卖出,3131,103.37,323651.47000000003,-1815.9799999999946,-0.5579605579605573
2019-11-11,113530.SH,大丰转债,卖出,3022,107.0,323354.0,-2115.4000000000087,-0.6499535747446661
2019-11-11,128076.SZ,金轮转债,买入,18,103.198,1857.5639999999999,0.0,0.0
2019-11-11,123031.SZ,晶瑞转债,买入,12,121.4,1456.8000000000002,0.0,0.0
2019-11-11,128050.SZ,钧达转债,买入,3103,104.001,322715.103,0.0,0.0
2019-11-11,113536.SH,三星转债,买入,3095,104.27,322715.64999999997,0.0,0.0
2019-11-12,113545.SH,金能转债,卖出,3117,103.5,322609.5,-5969.609999999999,-1.8167953525712544
2019-11-12,128076.SZ,金轮转债,卖出,9,103.55,931.9499999999999,-9.96794755356568,-1.0582607093808205
2019-11-12,123031.SZ,晶瑞转债,卖出,2658,120.979,321562.182,-5352.618000000008,-1.6373128411439342
2019-11-12,128050.SZ,钧达转债,卖出,5,104.212,521.0600000000001,1.0549999999999926,0.20288266458976523
2019-11-12,113536.SH,三星转债,卖出,3095,104.29,322777.55000000005,61.90000000007565,0.019180972475330016
2019-11-12,113514.SH,威帝转债,买入,3153,102.4,322867.2,0.0,0.0
2019-11-12,128039.SZ,三力转债,买入,2837,113.792,322827.904,0.0,0.0
2019-11-12,113539.SH,圣达转债,买入,2612,123.58,322790.96,0.0,0.0
2019-11-13,128076.SZ,金轮转债,卖出,11,103.33,1136.6299999999999,-17.926041693393174,-1.5526350429123315
2019-11-13,128050.SZ,钧达转债,卖出,25,104.48,2612.0,7.778704002582515,0.2986959677558243
2019-11-13,113514.SH,威帝转债,卖出,3153,102.63,323592.39,725.1899999999678,0.22460937499999556
2019-11-13,128039.SZ,三力转债,卖出,2837,111.78,317119.86,-5708.043999999961,-1.7681383577052734
2019-11-13,113539.SH,圣达转债,卖出,2612,122.1,318925.2,-3865.7600000000475,-1.1976047904191711
2019-11-13,113027.SH,华钰转债,买入,3186,100.79,321116.94,0.0,0.0
2019-11-13,113545.SH,金能转债,买入,3102,103.5,321057.0,0.0,0.0
2019-11-13,123031.SZ,晶瑞转债,买入,2647,121.3,321081.1,0.0,0.0
2019-11-14,128076.SZ,金轮转债,卖出,7,103.559,724.913,-12.405669456066931,-1.6825383609530453
2019-11-14,113027.SH,华钰转债,卖出,3186,100.39,319842.54,-1274.400000000018,-0.39686476833019624
2019-11-14,113545.SH,金能转债,卖出,3102,103.25,320281.5,-775.5,-0.24154589371980784
2019-11-14,123031.SZ,晶瑞转债,卖出,2647,122.18,323410.46,2329.3600000000256,0.7254740313273
2019-11-14,123027.SZ,蓝晓转债,买入,2856,112.38,320957.27999999997,0.0,0.0
2019-11-14,123011.SZ,德尔转债,买入,2876,111.599,320958.724,0.0,0.0
2019-11-14,128050.SZ,钧达转债,买入,12,104.05,1248.6,0.0,0.0
2019-11-14,113541.SH,荣晟转债,买入,3117,102.99,321019.82999999996,0.0,0.0
2019-11-15,123027.SZ,蓝晓转债,卖出,72,115.41,8309.52,218.16000000000008,2.696209289909235
2019-11-15,113541.SH,荣晟转债,卖出,3117,102.24,318682.07999999996,-2337.749999999956,-0.7282260413632224
2019-11-15,128076.SZ,金轮转债,买入,15,103.162,1547.43,0.0,0.0
2019-11-15,128050.SZ,钧达转债,买入,5,104.001,520.005,0.0,0.0
2019-11-15,123011.SZ,德尔转债,买入,34,110.423,3754.382,0.0,0.0
2019-11-15,123031.SZ,晶瑞转债,买入,2700,118.989,321270.3,0.0,0.0
2019-11-18,128076.SZ,金轮转债,卖出,40,103.999,4159.96,-62.33968539325872,-1.4764391454476389
2019-11-18,128050.SZ,钧达转债,卖出,19,104.129,1978.451,-16.756266019417254,-0.8398258318719543
2019-11-18,123027.SZ,蓝晓转债,卖出,2784,113.541,316098.144,-4859.135999999969,-1.5139510155370073
2019-11-18,123011.SZ,德尔转债,卖出,2910,109.645,319066.95,-5646.156000000003,-1.73881370836938
2019-11-18,123026.SZ,中环转债,买入,3009,106.256,319724.304,0.0,0.0
2019-11-18,113536.SH,三星转债,买入,3077,103.9,319700.30000000005,0.0,0.0
2019-11-18,123031.SZ,晶瑞转债,买入,16,117.719,1883.504,0.0,0.0
2019-11-19,123031.SZ,晶瑞转债,卖出,74,122.4,9057.6,252.96763770250362,2.8731198225350196
2019-11-19,123026.SZ,中环转债,卖出,3009,106.898,321656.082,1931.7779999999877,0.6042011745219122
2019-11-19,113536.SH,三星转债,卖出,3077,104.4,321238.80000000005,1538.4999999999563,0.48123195380171957
2019-11-19,128076.SZ,金轮转债,买入,31,104.109,3227.379,0.0,0.0
2019-11-19,123011.SZ,德尔转债,买入,2883,112.15,323328.45,0.0,0.0
2019-11-19,128050.SZ,钧达转债,买入,20,104.6,2092.0,0.0,0.0
2019-11-19,113545.SH,金能转债,买入,3127,103.4,323331.80000000005,0.0,0.0
2019-11-20,128050.SZ,钧达转债,卖出,3091,104.514,323052.774,-3522.9340000000043,-1.0787495559835047
2019-11-20,123031.SZ,晶瑞转债,卖出,2642,130.39,344490.37999999995,21336.575999999954,6.602607097888269
2019-11-20,113545.SH,金能转债,卖出,3127,104.51,326802.77,3470.969999999954,1.0735009671179796
2019-11-20,128076.SZ,金轮转债,买入,25,104.8,2620.0,0.0,0.0
2019-11-20,123011.SZ,德尔转债,买入,64,111.341,7125.824,0.0,0.0
2019-11-20,113536.SH,三星转债,买入,3152,104.13,328217.76,0.0,0.0
2019-11-20,113530.SH,大丰转债,买入,3014,108.89,328194.46,0.0,0.0
2019-11-20,113541.SH,荣晟转债,买入,3189,102.9,328148.10000000003,0.0,0.0
2019-11-21,123011.SZ,德尔转债,卖出,2947,111.245,327839.015,-2615.259000000012,-0.7914132773480187
2019-11-21,113536.SH,三星转债,卖出,3152,103.96,327681.92,-535.8400000000502,-0.1632574666282638
2019-11-21,113530.SH,大丰转债,卖出,3014,108.71,327651.94,-542.5200000000206,-0.16530443566903363
2019-11-21,113541.SH,荣晟转债,卖出,3189,102.27,326139.02999999997,-2009.0700000000309,-0.612244897959191
2019-11-21,128079.SZ,英联转债,买入,3129,104.531,327077.499,0.0,0.0
2019-11-21,113546.SH,迪贝转债,买入,3282,99.66,327084.12,0.0,0.0
2019-11-21,128076.SZ,金轮转债,买入,11,104.09,1144.99,0.0,0.0
2019-11-21,113539.SH,圣达转债,买入,2722,120.13,326993.86,0.0,0.0
2019-11-21,123031.SZ,晶瑞转债,买入,2514,130.09,327046.26,0.0,0.0
2019-11-22,128076.SZ,金轮转债,卖出,33,104.47,3447.5099999999998,-79.39343125397826,-2.2510803825935843
2019-11-22,128079.SZ,英联转债,卖出,64,105.977,6782.528,92.54399999999987,1.383321694042916
2019-11-22,113546.SH,迪贝转债,卖出,25,99.75,2493.75,2.2500000000000853,0.09030704394943356
2019-11-22,123031.SZ,晶瑞转债,卖出,2514,127.0,319278.0,-7768.260000000008,-2.375278653240065
2019-11-22,113547.SH,索发转债,买入,3097,104.87,324782.39,0.0,0.0
2019-11-22,113539.SH,圣达转债,买入,61,116.71,7119.3099999999995,0.0,0.0
2019-11-25,113539.SH,圣达转债,卖出,2783,117.11,325917.13,-8196.039999999975,-2.4530730111596566
2019-11-25,113547.SH,索发转债,卖出,70,107.4,7518.0,177.10000000000008,2.412510727567474
2019-11-25,128079.SZ,英联转债,买入,67,103.787,6953.729,0.0,0.0
2019-11-25,113546.SH,迪贝转债,买入,10,99.5,995.0,0.0,0.0
2019-11-25,128076.SZ,金轮转债,买入,5,104.39,521.95,0.0,0.0
2019-11-25,123033.SZ,金力转债,买入,2975,109.27,325078.25,0.0,0.0
2019-11-26,128079.SZ,英联转债,卖出,56,105.7,5919.2,-53.26129246487892,-0.8917812917779044
2019-11-26,113546.SH,迪贝转债,卖出,3,99.6,298.79999999999995,-2.466409550045938,-0.8186805670534647
2019-11-26,113547.SH,索发转债,卖出,3027,107.81,326340.87,1558.480000000009,0.47985360290008217
2019-11-26,123032.SZ,万里转债,买入,3178,102.301,325112.578,0.0,0.0
2019-11-26,123033.SZ,金力转债,买入,63,107.0,6741.0,0.0,0.0
2019-11-26,128076.SZ,金轮转债,买入,6,104.2,625.2,0.0,0.0
2019-11-27,128076.SZ,金轮转债,卖出,22,104.21,2292.62,-83.31729294871809,-3.506712622255914
2019-11-27,128079.SZ,英联转债,卖出,1,105.001,105.001,-3.591726918075423,-3.3075206968373627
2019-11-27,113546.SH,迪贝转债,卖出,21,99.57,2090.97,-19.83316176470605,-0.9396026178075667
2019-11-27,123032.SZ,万里转债,买入,14,101.15,1416.1000000000001,0.0,0.0
2019-11-27,123033.SZ,金力转债,买入,30,105.22,3156.6,0.0,0.0
2019-11-28,113546.SH,迪贝转债,卖出,3243,99.24,321835.32,-6243.800000000018,-1.903138486838185
2019-11-28,123033.SZ,金力转债,卖出,22,105.702,2325.444,-76.59925293350702,-3.1889206341292886
2019-11-28,123032.SZ,万里转债,卖出,3192,100.548,320949.216,-5579.461999999958,-1.7087203593186273
2019-11-28,123034.SZ,通光转债,买入,3187,101.037,322004.919,0.0,0.0
2019-11-28,128076.SZ,金轮转债,买入,7,103.69,725.8299999999999,0.0,0.0
2019-11-28,128079.SZ,英联转债,买入,2,104.636,209.272,0.0,0.0
2019-11-28,113534.SH,鼎胜转债,买入,3188,101.0,321988.0,0.0,0.0
2019-11-29,128076.SZ,金轮转债,卖出,11,104.02,1144.22,-52.05900386473439,-4.351744341959618
2019-11-29,128079.SZ,英联转债,卖出,19,105.23,1999.3700000000001,-64.51349041273954,-3.125830053509371
2019-11-29,123033.SZ,金力转债,卖出,3046,105.6,321657.6,-13318.250000000007,-3.9758836345963444
2019-11-29,113534.SH,鼎胜转债,卖出,3188,100.09,319086.92,-2901.079999999989,-0.9009900990099018
2019-11-29,123034.SZ,通光转债,买入,5,100.806,504.03,0.0,0.0
2019-11-29,123026.SZ,中环转债,买入,3074,104.69,321817.06,0.0,0.0
2019-11-29,113546.SH,迪贝转债,买入,3248,99.06,321746.88,0.0,0.0
2019-12-02,128079.SZ,英联转债,卖出,18,105.95,1907.1000000000001,-60.306474820143876,-3.0652778463411856
2019-12-02,123034.SZ,通光转债,卖出,12,101.282,1215.384,2.944342105263047,0.24284442414028717
2019-12-02,123026.SZ,中环转债,卖出,3074,104.055,319865.07,-1951.989999999972,-0.6065526793389897
2019-12-02,128076.SZ,金轮转债,买入,1,104.068,104.068,0.0,0.0
2019-12-02,113546.SH,迪贝转债,买入,6,98.99,593.9399999999999,0.0,0.0
2019-12-02,128069.SZ,华森转债,买入,3020,106.66,322113.2,0.0,0.0
2019-12-03,128076.SZ,金轮转债,卖出,3095,103.865,321462.175,-16318.830000000078,-4.831186407299626
2019-12-03,128079.SZ,英联转债,卖出,3040,105.98,322179.2,-12061.299999999976,-3.608569278707985
2019-12-03,113546.SH,迪贝转债,卖出,3254,99.03,322243.62,-97.20000000002273,-0.030154418543704153
2019-12-03,128069.SZ,华森转债,卖出,4,106.7,426.8,0.15999999999996817,0.03750234389647833
2019-12-03,123034.SZ,通光转债,买入,9,100.935,908.415,0.0,0.0
2019-12-03,123033.SZ,金力转债,买入,3038,105.932,321821.416,0.0,0.0
2019-12-03,113537.SH,文灿转债,买入,3042,105.8,321843.6,0.0,0.0
2019-12-03,113514.SH,威帝转债,买入,2986,107.79,321860.94,0.0,0.0
2019-12-04,123033.SZ,金力转债,卖出,14,107.3,1502.2,19.15199999999993,1.2913944794773924
2019-12-04,113514.SH,威帝转债,卖出,2986,112.72,336581.92,14720.979999999978,4.573708136190735
2019-12-04,128069.SZ,华森转债,买入,80,104.8,8384.0,0.0,0.0
2019-12-04,123034.SZ,通光转债,买入,26,100.918,2623.8680000000004,0.0,0.0
2019-12-04,128079.SZ,英联转债,买入,3052,106.3,324427.6,0.0,0.0
2019-12-05,128069.SZ,华森转债,卖出,72,108.0,7776.0,90.01860465116238,1.171205081313853
2019-12-05,123033.SZ,金力转债,卖出,3024,107.99,326561.76,4740.3439999999555,1.472973445620518
2019-12-05,128079.SZ,英联转债,卖出,3052,106.43,324824.36000000004,396.7600000000295,0.12229539040451431
2019-12-05,113514.SH,威帝转债,买入,2904,112.43,326496.72000000003,0.0,0.0
2019-12-05,113537.SH,文灿转债,买入,68,105.0,7140.0,0.0,0.0
2019-12-05,123034.SZ,通光转债,买入,17,101.05,1717.85,0.0,0.0
2019-12-05,113546.SH,迪贝转债,买入,3278,99.63,326587.14,0.0,0.0
2019-12-06,123034.SZ,通光转债,卖出,42,101.501,4263.042,3.7965037128717256,0.08913559258749704
2019-12-06,113537.SH,文灿转债,卖出,3110,105.6,328416.0,-567.6000000000088,-0.17253139670184714
2019-12-06,113546.SH,迪贝转债,卖出,3278,99.61,326521.58,-65.56000000003354,-0.020074274816828108
2019-12-06,128069.SZ,华森转债,买入,10,106.71,1067.1,0.0,0.0
2019-12-06,113514.SH,威帝转债,买入,96,107.92,10360.32,0.0,0.0
2019-12-06,128079.SZ,英联转债,买入,3046,106.3,323789.8,0.0,0.0
2019-12-06,128076.SZ,金轮转债,买入,3096,104.6,323841.6,0.0,0.0
2019-12-09,128079.SZ,英联转债,卖出,26,107.79,2802.54,38.74000000000024,1.4016933207902316
2019-12-09,128076.SZ,金轮转债,卖出,3,105.258,315.774,1.9740000000000038,0.6290630975143374
2019-12-09,123034.SZ,通光转债,买入,4,101.921,407.684,0.0,0.0
2019-12-09,113514.SH,威帝转债,买入,14,108.01,1512.14,0.0,0.0
2019-12-09,128069.SZ,华森转债,买入,12,106.88,1282.56,0.0,0.0
2019-12-10,113514.SH,威帝转债,卖出,3014,120.35,362734.89999999997,24365.719999999917,7.20092769678371
2019-12-10,128079.SZ,英联转债,卖出,3020,107.87,325767.4,1977.6000000000056,0.6107666146370372
2019-12-10,128076.SZ,金轮转债,卖出,3093,105.66,326806.38,2964.7800000000057,0.915503134865947
2019-12-10,128069.SZ,华森转债,买入,41,108.3,4440.3,0.0,0.0
2019-12-10,113546.SH,迪贝转债,买入,3335,100.24,334300.39999999997,0.0,0.0
2019-12-10,123034.SZ,通光转债,买入,77,102.221,7871.017,0.0,0.0
2019-12-10,123033.SZ,金力转债,买入,3028,110.401,334294.228,0.0,0.0
2019-12-10,123026.SZ,中环转债,买入,3142,106.4,334308.80000000005,0.0,0.0
2019-12-11,123034.SZ,通光转债,卖出,3271,102.17,334198.07,-1839.712999999975,-0.5474720680441969
2019-12-11,113546.SH,迪贝转债,卖出,1,100.27,100.27,0.030000000000001137,0.02992817238627321
2019-12-11,123033.SZ,金力转债,卖出,3028,110.58,334836.24,542.0120000000062,0.16213621253431398
2019-12-11,123026.SZ,中环转债,卖出,3142,106.4,334308.80000000005,-4.4650505515164696e-11,-1.1102230246251565e-14
2019-12-11,113549.SH,白电转债,买入,3218,103.9,334350.2,0.0,0.0
2019-12-11,128069.SZ,华森转债,买入,5,108.1,540.5,0.0,0.0
2019-12-11,113514.SH,威帝转债,买入,2868,116.54,334236.72000000003,0.0,0.0
2019-12-11,128066.SZ,亚泰转债,买入,3154,105.999,334320.84599999996,0.0,0.0
2019-12-12,128069.SZ,华森转债,卖出,12,107.62,1291.44,-19.66346701164275,-1.4997647025113192
2019-12-12,113546.SH,迪贝转债,卖出,11,99.75,1097.25,-5.720725854828984,-0.5186652483813892
2019-12-12,113549.SH,白电转债,卖出,15,103.5,1552.5,-6.000000000000085,-0.38498556304139564
2019-12-12,113514.SH,威帝转债,卖出,2868,113.17,324571.56,-9665.160000000013,-2.8917110005148516
2019-12-12,128066.SZ,亚泰转债,卖出,3154,106.01,334355.54000000004,34.69400000007602,0.010377456391119644
2019-12-12,123034.SZ,通光转债,买入,3256,101.8,331460.8,0.0,0.0
2019-12-12,113550.SH,常汽转债,买入,3025,109.57,331449.25,0.0,0.0
2019-12-13,113546.SH,迪贝转债,卖出,10,100.1,1001.0,-5.019861570869608,-0.4989823523992132
2019-12-13,113549.SH,白电转债,卖出,3203,103.54,331638.62,-2711.580000000009,-0.8109999635113163
2019-12-13,123034.SZ,通光转债,卖出,24,102.6,2462.3999999999996,19.199999999999932,0.7858546168958647
2019-12-13,128069.SZ,华森转债,买入,32,106.55,3409.6,0.0,0.0
2019-12-13,113550.SH,常汽转债,买入,2,109.55,219.1,0.0,0.0
2019-12-13,113514.SH,威帝转债,买入,2901,114.29,331555.29000000004,0.0,0.0
2019-12-16,128069.SZ,华森转债,卖出,3112,108.09,336376.08,-4861.179999999923,-1.4245747958472998
2019-12-16,123034.SZ,通光转债,卖出,3232,103.451,334353.632,2892.8319999999735,0.8727523737346754
2019-12-16,113550.SH,常汽转债,卖出,3027,114.24,345804.48,14136.129999999986,4.262128116837194
2019-12-16,113514.SH,威帝转债,卖出,16,117.11,1873.76,45.11999999999989,2.4674074722197847
2019-12-16,128081.SZ,海亮转债,买入,3146,107.4,337880.4,0.0,0.0
2019-12-16,113549.SH,白电转债,买入,3274,103.21,337909.54,0.0,0.0
2019-12-16,128076.SZ,金轮转债,买入,3156,107.08,337944.48,0.0,0.0
2019-12-16,113546.SH,迪贝转债,买入,45,100.64,4528.8,0.0,0.0
2019-12-17,128081.SZ,海亮转债,卖出,3146,109.6,344801.6,6921.199999999964,2.048417132215996
2019-12-17,113549.SH,白电转债,卖出,15,104.8,1572.0,23.85000000000005,1.540548396473218
2019-12-17,128076.SZ,金轮转债,卖出,3156,108.49,342394.44,4449.959999999989,1.3167725065371672
2019-12-17,113546.SH,迪贝转债,买入,1,101.68,101.68,0.0,0.0
2019-12-17,128049.SZ,华源转债,买入,3254,104.945,341491.02999999997,0.0,0.0
2019-12-17,113514.SH,威帝转债,买入,48,116.43,5588.64,0.0,0.0
2019-12-17,113521.SH,科森转债,买入,2928,116.66,341580.48,0.0,0.0
2019-12-18,113549.SH,白电转债,卖出,9,105.61,950.49,17.324654802086584,1.8565471693992475
2019-12-18,128049.SZ,华源转债,卖出,3254,105.098,341988.892,497.86200000001884,0.14579065224642473
2019-12-18,113521.SH,科森转债,卖出,2928,118.64,347377.92,5797.440000000011,1.6972398422766988
2019-12-18,113536.SH,三星转债,买入,3192,107.51,343171.92000000004,0.0,0.0
2019-12-18,123034.SZ,通光转债,买入,3274,104.828,343206.87200000003,0.0,0.0
2019-12-18,113546.SH,迪贝转债,买入,19,101.61,1930.59,0.0,0.0
2019-12-18,113514.SH,威帝转债,买入,18,116.3,2093.4,0.0,0.0
2019-12-19,113546.SH,迪贝转债,卖出,4,102.16,408.64,5.014813499111938,1.2424431543993641
2019-12-19,113514.SH,威帝转债,卖出,2951,114.39,337564.89,-1672.4400000000935,-0.49299998912268883
2019-12-19,113549.SH,白电转债,卖出,3250,106.0,344500.0,6590.4600000000255,1.9503622182433844
2019-12-19,113536.SH,三星转债,卖出,67,110.28,7388.76,185.58999999999878,2.576504511208233
2019-12-19,123034.SZ,通光转债,买入,5,105.1,525.5,0.0,0.0
2019-12-19,128076.SZ,金轮转债,买入,3125,110.3,344687.5,0.0,0.0
2019-12-19,128049.SZ,华源转债,买入,3249,106.087,344676.663,0.0,0.0
2019-12-20,113546.SH,迪贝转债,卖出,2,101.98,203.96,1.9081505631298512,0.9443865861401335
2019-12-20,123034.SZ,通光转债,卖出,3279,104.811,343675.26900000003,-57.103000000006745,-0.01661263373821109
2019-12-20,128076.SZ,金轮转债,卖出,3125,110.6,345625.0,937.4999999999911,0.27198549410698547
2019-12-20,128049.SZ,华源转债,卖出,3249,105.8,343744.2,-932.46300000002,-0.2705326760112037
2019-12-20,113514.SH,威帝转债,买入,2987,115.12,343863.44,0.0,0.0
2019-12-20,128069.SZ,华森转债,买入,3079,111.671,343835.009,0.0,0.0
2019-12-20,110058.SH,永鼎转债,买入,3335,103.11,343871.85,0.0,0.0
2019-12-20,113536.SH,三星转债,买入,14,109.55,1533.7,0.0,0.0
2019-12-23,113546.SH,迪贝转债,卖出,3372,101.17,341145.24,283.77000000002056,0.08325082914182325
2019-12-23,113536.SH,三星转债,卖出,3139,107.86,338572.54,-6133.0800000000545,-1.7792225145618623
2019-12-23,110058.SH,永鼎转债,卖出,28,101.18,2833.04,-54.03999999999979,-1.8717874115022681
2019-12-23,128069.SZ,华森转债,买入,84,105.8,8887.199999999999,0.0,0.0
2019-12-23,128076.SZ,金轮转债,买入,3092,108.211,334588.412,0.0,0.0
2019-12-23,113514.SH,威帝转债,买入,41,110.52,4531.32,0.0,0.0
2019-12-23,128070.SZ,智能转债,买入,3227,103.69,334607.63,0.0,0.0
2019-12-24,128069.SZ,华森转债,卖出,3163,105.3,333063.89999999997,-19658.309000000034,-5.57331194305376
2019-12-24,128076.SZ,金轮转债,卖出,36,110.499,3977.964,82.36799999999988,2.114387631571657
2019-12-24,128070.SZ,智能转债,卖出,45,106.114,4775.13,109.0800000000003,2.337737486739333
2019-12-24,110058.SH,永鼎转债,买入,9,101.84,916.5600000000001,0.0,0.0
2019-12-24,113534.SH,鼎胜转债,买入,3238,104.3,337723.39999999997,0.0,0.0
2019-12-24,113514.SH,威帝转债,买入,28,110.49,3093.72,0.0,0.0
2019-12-25,110058.SH,永鼎转债,卖出,3316,102.36,339425.76,-5362.649999999981,-1.555345204323999
2019-12-25,128070.SZ,智能转债,卖出,3182,106.119,337670.658,3063.027999999973,0.9154088924989479
2019-12-25,113534.SH,鼎胜转债,卖出,77,107.5,8277.5,246.4000000000013,3.068072866730609
2019-12-25,113546.SH,迪贝转债,买入,3334,101.93,339834.62,0.0,0.0
2019-12-25,128063.SZ,未来转债,买入,3132,108.502,339828.26399999997,0.0,0.0
2019-12-25,128076.SZ,金轮转债,买入,25,110.303,2757.575,0.0,0.0
2019-12-25,113514.SH,威帝转债,买入,28,110.21,3085.8799999999997,0.0,0.0
2019-12-26,113514.SH,威帝转债,卖出,3084,110.01,339270.84,-15303.519999999975,-4.316025558080394
